fe_alimentation_unite;par tonne
fe_combustibles_fossiles_bitume;0.075000000000
fe_combustibles_fossiles_carbureacteur_incertitude;0.050000000000
fe_combustibles_fossiles_carbureacteur;0.079570102433
fe_combustibles_fossiles_coke_de_lignite_incertitude;0.200000000000
fe_combustibles_fossiles_coke_de_lignite;0.114519272727
fe_combustibles_fossiles_coke_de_petrole_incertitude;0.050000000000
fe_combustibles_fossiles_coke_de_petrole;0.103400000000
fe_combustibles_fossiles_ethane_incertitude;0.050000000000
fe_combustibles_fossiles_ethane;0.060000000000
fe_combustibles_fossiles_fioul_domestique_incertitude;0.050000000000
fe_combustibles_fossiles_fioul_domestique;0.081824849190
fe_combustibles_fossiles_fioul_lourd_incertitude;0.050000000000
fe_combustibles_fossiles_fioul_lourd;0.087482961222
fe_combustibles_fossiles_gaz_de_cokerie_incertitude;0.050000000000
fe_combustibles_fossiles_gaz_de_cokerie;0.050600000000
fe_combustibles_fossiles_gaz_de_raffinerie_incertitude;0.050000000000
fe_combustibles_fossiles_gaz_de_raffinerie;0.060000000000
fe_combustibles_fossiles_gaz_naturel_incertitude;0.050000000000
fe_combustibles_fossiles_gaz_naturel;0.063406241997
fe_combustibles_fossiles_gazole_incertitude;0.050000000000
fe_combustibles_fossiles_gazole;0.081824849190
fe_combustibles_fossiles_gazole_par_litre;0.803680045507
fe_combustibles_fossiles_gpl_incertitude;0.050000000000
fe_combustibles_fossiles_gpl;0.074846824408
fe_combustibles_fossiles_houille_incertitude;0.200000000000
fe_combustibles_fossiles_houille;0.100734545455
fe_combustibles_fossiles_lubrifiants_usages_incertitude;0.050000000000
fe_combustibles_fossiles_lubrifiants_usages;0.075000000000
fe_combustibles_fossiles_naphta_incertitude;0.050000000000
fe_combustibles_fossiles_naphta;0.077406545455
fe_combustibles_fossiles_petrole_incertitude;0.050000000000
fe_combustibles_fossiles_petrole;0.076789056000
fe_combustibles_fossiles_plastiques_incertitude;0.100000000000
fe_combustibles_fossiles_plastiques;0.074262450593
fe_combustibles_fossiles_supercarburant_incertitude;0.050000000000
fe_combustibles_fossiles_supercarburant;0.084246575342
